-0.016711,0.004480,0.737113,-0.000312,-0.006774,-0.153274,0.988160,-0.187853,0.153632,0.108747,0.717704,-0.534920,-0.128511,-0.246382,-0.129671,0.093677,0.708099,-0.439933,0.183291,-0.070737,-0.003830,0.135460,-0.020362,0.305171,-0.556425,1.025990,0.925411,-0.094086,0.401551,0.007056,-0.289501,0.454287,1.036017,-0.384060,-0.172697,-0.375897
-0.016529,0.004383,0.737104,-0.000247,-0.006854,-0.153205,0.988171,-0.187188,0.153408,0.108581,0.717146,-0.534768,-0.128767,-0.245832,-0.129869,0.093523,0.708005,-0.440253,0.183156,-0.071024,-0.004346,0.134899,-0.020710,0.305317,-0.557112,1.025372,0.921480,-0.093691,0.398137,0.007423,-0.289493,0.454836,1.034480,-0.381889,-0.178001,-0.369720
-0.016383,0.004269,0.737112,-0.000181,-0.006941,-0.153143,0.988180,-0.186498,0.153178,0.108420,0.716573,-0.534617,-0.129039,-0.245275,-0.130072,0.093379,0.707924,-0.440585,0.183029,-0.071301,-0.004869,0.134335,-0.021161,0.305427,-0.557938,1.025006,0.917648,-0.093102,0.396019,0.007755,-0.289437,0.455396,1.033036,-0.379770,-0.183344,-0.363603
-0.016221,0.004140,0.737123,-0.000117,-0.007013,-0.153067,0.988191,-0.185863,0.152961,0.108248,0.716029,-0.534460,-0.129279,-0.244743,-0.130266,0.093216,0.707836,-0.440903,0.182886,-0.071476,-0.005419,0.133650,-0.021642,0.305542,-0.558810,1.024510,0.913459,-0.092844,0.391372,0.008132,-0.289319,0.455928,1.031640,-0.377405,-0.188575,-0.357369
-0.016073,0.004017,0.737148,-0.000066,-0.007054,-0.152956,0.988208,-0.185368,0.152784,0.108043,0.715560,-0.534280,-0.129437,-0.244271,-0.130428,0.092998,0.707759,-0.441195,0.182705,-0.071579,-0.005957,0.132840,-0.022107,0.305632,-0.559305,1.023525,0.908656,-0.093487,0.380355,0.008568,-0.289173,0.456341,1.030182,-0.374621,-0.193572,-0.350784
-0.015913,0.003903,0.737166,-0.000031,-0.007042,-0.152805,0.988231,-0.185074,0.152653,0.107807,0.715193,-0.534076,-0.129465,-0.243910,-0.130548,0.092723,0.707712,-0.441472,0.182468,-0.071552,-0.006407,0.131885,-0.022430,0.305654,-0.559313,1.021730,0.903131,-0.095422,0.360945,0.009042,-0.289092,0.456499,1.028658,-0.371124,-0.198473,-0.343884
-0.015768,0.003811,0.737191,0.000002,-0.006986,-0.152628,0.988259,-0.184939,0.152546,0.107553,0.714894,-0.533850,-0.129399,-0.243661,-0.130649,0.092417,0.707710,-0.441747,0.182195,-0.071480,-0.006985,0.130529,-0.022788,0.305774,-0.559064,1.019532,0.896760,-0.098151,0.335068,0.009718,-0.288882,0.456848,1.027155,-0.366856,-0.203274,-0.336784
-0.015664,0.003730,0.737189,0.000027,-0.006935,-0.152423,0.988291,-0.184830,0.152460,0.107267,0.714613,-0.533604,-0.129320,-0.243379,-0.130737,0.092059,0.707675,-0.441980,0.181906,-0.071526,-0.007585,0.129250,-0.022869,0.306024,-0.558495,1.016865,0.889928,-0.100917,0.306235,0.010096,-0.288532,0.457267,1.025846,-0.362688,-0.207628,-0.329337
-0.015557,0.003643,0.737198,0.000039,-0.006921,-0.152196,0.988326,-0.184645,0.152393,0.106941,0.714314,-0.533340,-0.129310,-0.242955,-0.130820,0.091635,0.707530,-0.442125,0.181627,-0.071627,-0.008242,0.128087,-0.022962,0.306365,-0.558078,1.014310,0.882576,-0.102919,0.277384,0.010358,-0.288092,0.457864,1.024577,-0.359109,-0.211190,-0.321405
-0.015421,0.003541,0.737211,0.000031,-0.006979,-0.151950,0.988364,-0.184279,0.152372,0.106594,0.713968,-0.533063,-0.129393,-0.242297,-0.130876,0.091149,0.707252,-0.442166,0.181368,-0.071644,-0.008982,0.127082,-0.023211,0.306787,-0.557914,1.011922,0.873960,-0.104257,0.247615,0.010672,-0.287545,0.458544,1.023261,-0.356342,-0.214140,-0.313161
-0.015331,0.003388,0.737220,0.000003,-0.007077,-0.151680,0.988404,-0.183834,0.152397,0.106212,0.713629,-0.532783,-0.129518,-0.241464,-0.130907,0.090594,0.706835,-0.442101,0.181117,-0.071491,-0.009628,0.126180,-0.023782,0.306992,-0.557979,1.009795,0.864317,-0.105120,0.215897,0.011309,-0.287224,0.459119,1.021558,-0.354057,-0.216580,-0.304548
-0.015279,0.003233,0.737233,-0.000022,-0.007169,-0.151385,0.988449,-0.183445,0.152410,0.105780,0.713279,-0.532468,-0.129683,-0.240656,-0.130951,0.089987,0.706420,-0.442019,0.180854,-0.071400,-0.010284,0.125288,-0.024419,0.307167,-0.558292,1.007933,0.855189,-0.105037,0.185051,0.011826,-0.286900,0.459809,1.019847,-0.352039,-0.218039,-0.295253
