8.03477700,2.97815000,0.34982100,-0.00442800,0.00555900,0.05773598,0.99830659,-0.08347100,0.83330200,-1.44612000,0.04994200,0.57935200,-1.42704900,0.05664500,0.51542600,-1.33424800,-0.09801800,0.75135200,-1.27012300
8.02372000,2.96836500,0.35093200,-0.00434600,0.00870000,0.05556797,0.99840754,-0.05972900,0.78804300,-1.43239300,0.01787600,0.67730900,-1.55650900,0.02311700,0.63479300,-1.50085300,-0.07089200,0.71857800,-1.27716000
8.01267100,2.95828200,0.35161700,-0.00270500,0.00837100,0.05420700,0.99849097,-0.03398600,0.74185000,-1.41410100,-0.00716200,0.79302400,-1.73152100,-0.00359000,0.77019600,-1.71533800,-0.04980100,0.69819200,-1.30453800
7.99939900,2.94614800,0.35250700,-0.00153600,0.00725300,0.05377702,0.99852545,-0.00615600,0.69119400,-1.39017600,-0.03204500,0.88251700,-1.84522600,-0.02912900,0.87822700,-1.86592000,-0.02389500,0.67551800,-1.33033300
7.98649900,2.93452000,0.35321900,-0.00081200,0.00687800,0.05411000,0.99851096,0.02285600,0.63470800,-1.36296000,-0.05775500,0.90869700,-1.81937100,-0.05147000,0.92011100,-1.87173300,0.00554800,0.64524400,-1.35007100
7.97142900,2.92110600,0.35347500,0.00013400,0.00712200,0.05485300,0.99846903,0.05170900,0.57339200,-1.33215400,-0.08185800,0.87241900,-1.65893500,-0.07179000,0.90024200,-1.74208500,0.03620700,0.60886600,-1.36560900
7.95703900,2.90844000,0.35314100,0.00129400,0.00756600,0.05579000,0.99841302,0.08091600,0.50668500,-1.29480700,-0.10446500,0.80732800,-1.43874200,-0.09352800,0.85445100,-1.55872000,0.06817500,0.56693200,-1.37728200
7.94093900,2.89420100,0.35285700,0.00187000,0.00654900,0.05658198,0.99837473,0.11151600,0.43547600,-1.24104900,-0.12707000,0.75884300,-1.25589300,-0.11921000,0.83358800,-1.43039800,0.10218100,0.52355700,-1.38324700
7.92462900,2.88010400,0.35327400,-0.00014400,-0.00593100,0.05876701,0.99825410,0.09507700,0.47734400,-1.30175600,-0.10619100,0.74522400,-1.23441900,-0.11665100,0.84294200,-1.41885500,0.09885400,0.57031000,-1.46360900
7.90919800,2.86643600,0.35184000,0.00132300,-0.00642200,0.06139899,0.99809177,0.06029900,0.61834100,-1.54482700,-0.08147300,0.73236500,-1.28194100,-0.08528700,0.80285900,-1.42941100,0.06843300,0.69538200,-1.65132700
7.89644300,2.85548300,0.35076800,0.00199500,-0.00329100,0.06308903,0.99800048,0.03297100,0.75617300,-1.76994000,-0.05911700,0.71338600,-1.32727700,-0.05697100,0.74857200,-1.42071800,0.03990700,0.81560100,-1.81977400
7.88388400,2.84504000,0.34999500,0.00175700,-0.00086700,0.06406399,0.99794387,0.00702700,0.85165200,-1.88362300,-0.03507700,0.68889800,-1.36229600,-0.02951700,0.69359200,-1.40522500,0.00896000,0.89054100,-1.88261100
7.87134700,2.83474200,0.34958400,0.00120000,0.00036700,0.06450099,0.99791685,-0.01492800,0.87271200,-1.83614600,-0.01287900,0.66359300,-1.38416200,-0.00587900,0.64592500,-1.38717400,-0.02024300,0.88961300,-1.78891000
7.86039500,2.82549800,0.34918300,0.00078400,0.00091100,0.06489197,0.99789157,-0.03909500,0.85395500,-1.69038900,0.01074700,0.63561400,-1.40121800,0.01864200,0.59718400,-1.36506200,-0.05006200,0.84124900,-1.58826700
7.84891700,2.81527200,0.34894300,0.00068200,0.00130800,0.06555698,0.99784774,-0.06614700,0.83151700,-1.53095200,0.03527700,0.60437900,-1.41255400,0.04416900,0.54466200,-1.33470900,-0.07854600,0.78109300,-1.36089400
7.83780400,2.80529000,0.35083600,-0.00457500,0.00459400,0.06413501,0.99792017,-0.08292900,0.82942500,-1.44176100,0.06193700,0.57768200,-1.42528500,0.06476400,0.50771800,-1.32062400,-0.09597200,0.74548300,-1.26590600
7.82655500,2.79503500,0.35167900,-0.00605700,0.00871700,0.06143299,0.99805477,-0.05382600,0.78070700,-1.42949500,0.02569200,0.67606700,-1.55163800,0.02858700,0.62949700,-1.49094400,-0.07091500,0.70834000,-1.26924300
7.81540000,2.78457300,0.35214400,-0.00436300,0.00863900,0.05989798,0.99815759,-0.02747900,0.73373300,-1.41160400,-0.00158000,0.79277200,-1.72621500,0.00010500,0.76629800,-1.70657000,-0.04968100,0.68682800,-1.29683100
7.80204300,2.77206700,0.35291300,-0.00296600,0.00750700,0.05939101,0.99820216,-0.00110300,0.68493000,-1.38795900,-0.02646400,0.87995000,-1.83740300,-0.02532900,0.87111100,-1.85266000,-0.02543000,0.66547300,-1.32234300
7.78910200,2.76016100,0.35357000,-0.00181600,0.00680700,0.05966498,0.99819360,0.02734500,0.62791900,-1.35895100,-0.05275600,0.91028200,-1.82023800,-0.04847500,0.91786700,-1.86750600,0.00326100,0.63632400,-1.34360600
7.77399700,2.74654100,0.35376300,-0.00041500,0.00689300,0.06047798,0.99814564,0.05670300,0.56280600,-1.32508500,-0.07829100,0.87349500,-1.65448300,-0.07001500,0.89819000,-1.73331600,0.03460500,0.59847800,-1.36055700
7.75958500,2.73376200,0.35333500,0.00092900,0.00732700,0.06149002,0.99808037,0.08512200,0.49548200,-1.28710600,-0.10107300,0.80873400,-1.43463300,-0.09151600,0.85266300,-1.54939500,0.06596800,0.55620700,-1.37223400
7.74260700,2.71876600,0.35293100,0.00146600,0.00632200,0.06235002,0.99803325,0.11515200,0.42396000,-1.23333500,-0.12280400,0.76137900,-1.25561300,-0.11678000,0.83247100,-1.42081300,0.09954500,0.51226700,-1.37783700
7.72732400,2.70620400,0.35418300,0.00127000,-0.00577500,0.06574997,0.99781861,0.09817600,0.46083400,-1.28095100,-0.10746600,0.74356500,-1.22994600,-0.11169900,0.84038400,-1.41318000,0.09767500,0.56097600,-1.46403900
7.71205300,2.69348700,0.35251700,0.00354600,-0.00752500,0.06881797,0.99759455,0.06874600,0.60311500,-1.52715400,-0.08675100,0.73157500,-1.27353900,-0.08452000,0.80504400,-1.42698400,0.07050500,0.69258200,-1.66474900
7.69947800,2.68325300,0.35064200,0.00415500,-0.00565200,0.07006100,0.99751804,0.04504800,0.74327900,-1.76035000,-0.06607100,0.71583800,-1.31995500,-0.05954100,0.75905700,-1.42721500,0.04389400,0.81746800,-1.84482000
7.68656800,2.67301700,0.34909400,0.00373700,-0.00363200,0.07036100,0.99750798,0.02253800,0.83902700,-1.88134600,-0.04437500,0.69518900,-1.35680400,-0.03608800,0.71204700,-1.41991300,0.01558900,0.89371000,-1.91562000
7.67545800,2.66430300,0.34832600,0.00282700,-0.00184800,0.07031302,0.99751926,0.00068600,0.86609900,-1.84236500,-0.02204700,0.66984400,-1.38331400,-0.01324400,0.66372700,-1.40499200,-0.01474400,0.89757000,-1.82651100
7.66368000,2.65481200,0.34775700,0.00211300,-0.00055900,0.07032299,0.99752188,-0.02342800,0.84956600,-1.69423900,0.00129600,0.64071300,-1.40314300,0.01030500,0.61307100,-1.38384100,-0.04573700,0.85042200,-1.62148200
7.65313300,2.64585400,0.34756700,0.00140800,0.00040200,0.07063700,0.99750101,-0.04840800,0.83233400,-1.54968200,0.02371300,0.61095800,-1.41446400,0.03313100,0.56396600,-1.35698600,-0.07310700,0.79737600,-1.41157500
7.64213700,2.63595600,0.34842700,-0.00198700,0.00171200,0.07042902,0.99751334,-0.07082000,0.82967500,-1.46106800,0.04618300,0.58763000,-1.42694500,0.05208800,0.53392300,-1.35344700,-0.09072300,0.77162700,-1.30673200
7.63171800,2.62655600,0.34633400,-0.00840000,0.00685700,0.06923802,0.99754124,-0.04371800,0.77796700,-1.46305000,0.00979800,0.68939300,-1.56891600,0.01462400,0.65895700,-1.54009200,-0.05298800,0.73757800,-1.32361000
7.62035000,2.61601800,0.34634600,-0.00724200,0.00758800,0.06827197,0.99761160,-0.02000500,0.73457600,-1.45110600,-0.01637200,0.80042700,-1.73593900,-0.01319600,0.78432300,-1.74044500,-0.03274400,0.71531900,-1.34867700
7.60728800,2.60396700,0.34787400,-0.00482400,0.00684900,0.06783197,0.99766159,0.00580800,0.67753500,-1.42081200,-0.04140800,0.89447000,-1.85506300,-0.03935500,0.89310200,-1.88960900,-0.00890300,0.68627300,-1.36891300
7.59457700,2.59249700,0.34943600,-0.00288400,0.00643000,0.06804303,0.99765750,0.03119700,0.61646500,-1.38478100,-0.06453700,0.91908000,-1.82710200,-0.05913300,0.93080000,-1.88667300,0.01673900,0.65121300,-1.38094300
7.57968800,2.57935200,0.35049500,-0.00085500,0.00659000,0.06870300,0.99761503,0.05613500,0.55095500,-1.34551100,-0.08518200,0.88218200,-1.66642300,-0.07592100,0.90732000,-1.74944900,0.04345300,0.61057500,-1.38942300
7.56460600,2.56631300,0.35068500,0.00081700,0.00705000,0.06956700,0.99755203,0.08066700,0.48436700,-1.30416600,-0.10350600,0.82056100,-1.45833900,-0.09297800,0.86133900,-1.56953400,0.07066500,0.56680900,-1.39451700
7.54923600,2.55311500,0.35076300,0.00173700,0.00580600,0.07044701,0.99749711,0.10976700,0.40670400,-1.24240900,-0.12381900,0.77042000,-1.26987800,-0.11599000,0.83720300,-1.42845800,0.10355700,0.51800300,-1.39620200
7.53315500,2.53957400,0.35273400,0.00292000,-0.00580000,0.07280998,0.99732469,0.09185100,0.44900200,-1.29928000,-0.10863300,0.75202800,-1.24498900,-0.10887700,0.84023600,-1.42783700,0.09957700,0.56470900,-1.47402600
7.51864200,2.52689700,0.35147100,0.00450800,-0.00746500,0.07466802,0.99717032,0.06024100,0.60237300,-1.56074500,-0.08320800,0.73698300,-1.28960900,-0.07891000,0.79849400,-1.43493400,0.07045900,0.70082700,-1.67819600
7.50532400,2.51550300,0.34981600,0.00399700,-0.00584700,0.07524201,0.99714015,0.03555100,0.73697900,-1.78157200,-0.05967500,0.71935200,-1.33105400,-0.05252300,0.75227700,-1.43107200,0.04382900,0.81672400,-1.84195000
7.49222100,2.50459300,0.34870100,0.00314600,-0.00390100,0.07535302,0.99714433,0.01160500,0.83391200,-1.90011100,-0.03549300,0.69575900,-1.36493200,-0.02697200,0.70181100,-1.41897600,0.01551400,0.89202000,-1.90984500
7.48081300,2.49518800,0.34829300,0.00216900,-0.00211800,0.07524802,0.99716024,-0.01057000,0.86286100,-1.85998500,-0.01131200,0.66745100,-1.38906000,-0.00246600,0.64940000,-1.39879400,-0.01508600,0.89516800,-1.81791300
7.46856400,2.48479500,0.34803900,0.00147300,-0.00082900,0.07529897,0.99715957,-0.03367600,0.85027500,-1.71928800,0.01285700,0.63666200,-1.40623800,0.02187000,0.59638800,-1.37301700,-0.04524100,0.84934100,-1.61820000
7.45748100,2.47482900,0.34800400,0.00111200,0.00012400,0.07574398,0.99712667,-0.05975500,0.83433300,-1.56533400,0.03804000,0.60255700,-1.41694300,0.04751100,0.53985400,-1.33885000,-0.07470900,0.79246900,-1.39240200
7.44601600,2.46401100,0.34945400,-0.00301100,0.00209600,0.07519600,0.99716202,-0.08171300,0.83360300,-1.47668600,0.06390100,0.57555600,-1.42789300,0.06850300,0.50420000,-1.32777700,-0.09399900,0.76478200,-1.29305000
7.43504000,2.45372400,0.34619300,-0.01047400,0.00966400,0.07342400,0.99719899,-0.05587700,0.77505200,-1.47044800,0.02457700,0.68000800,-1.56917600,0.02985900,0.63323600,-1.51884500,-0.05463600,0.72725400,-1.31038400
7.42413400,2.44318200,0.34578500,-0.00763800,0.00970600,0.07193001,0.99733321,-0.03384800,0.73601500,-1.46422700,-0.00193500,0.79543100,-1.74154100,0.00123800,0.76439500,-1.72618300,-0.03738800,0.70973900,-1.34268500
7.41150800,2.43118900,0.34732600,-0.00401300,0.00748300,0.07135200,0.99741506,-0.00866200,0.67991400,-1.43208200,-0.02752500,0.89048800,-1.86000900,-0.02535200,0.87756300,-1.88150600,-0.01474100,0.68563000,-1.36848800
7.39716000,2.41806200,0.34915300,-0.00179800,0.00634700,0.07162200,0.99741003,0.01551100,0.62142200,-1.39646300,-0.05047700,0.91680200,-1.83670700,-0.04532400,0.91846100,-1.88599200,0.00967800,0.65409200,-1.38226900
