7.29338000,2.41007800,0.35367800,-0.00061600,-0.00196700,0.19535893,0.98072965,-0.00581300,0.74869500,-1.58026200,0.00261400,0.65955800,-1.35049000,-0.01251800,0.67121100,-1.36875000,0.01300700,0.75327000,-1.58611700
7.29497800,2.41041500,0.35394800,0.00014100,-0.00341900,0.19535801,0.98072603,-0.00626000,0.81981500,-1.75643200,0.00266400,0.66493100,-1.34567300,-0.01248600,0.68000600,-1.37030800,0.01377100,0.82795500,-1.77196200
7.29692600,2.41046000,0.35393000,0.00075600,-0.00388200,0.19532704,0.98073019,-0.00679900,0.85320600,-1.84554000,0.00358900,0.67118900,-1.34615100,-0.01161700,0.68656800,-1.37115100,0.01348600,0.86290900,-1.86441700
7.29910400,2.41030200,0.35366100,0.00074800,-0.00336000,0.19531491,0.98073454,-0.00673500,0.82450000,-1.79429200,0.00604000,0.67824100,-1.35154800,-0.00916100,0.69044500,-1.37043300,0.01024900,0.83362100,-1.80968000
7.30131900,2.41010500,0.35296700,0.00046600,-0.00228300,0.19540094,0.98072068,-0.00670900,0.74687200,-1.63627900,0.00914900,0.68740800,-1.36182600,-0.00584100,0.69394200,-1.37024500,0.00687300,0.75417400,-1.64427000
7.30422100,2.40989900,0.35193000,0.00039700,-0.00133700,0.19554899,0.98069294,-0.00686000,0.65842200,-1.45651700,0.01248200,0.69952200,-1.37396000,-0.00218500,0.69991400,-1.37127400,0.00556400,0.66473900,-1.45834800
7.30799000,2.40969400,0.35195300,0.00072400,-0.00027200,0.19500999,0.98080095,-0.00459700,0.61167500,-1.36202000,0.01698600,0.71114500,-1.38452600,0.00120600,0.70458200,-1.36632100,0.00686500,0.62169300,-1.36961400
7.31210400,2.41012600,0.35308700,0.00177800,-0.00088500,0.19423193,0.98095363,-0.00330000,0.62031000,-1.35304800,0.01626700,0.74159600,-1.48962100,0.00012000,0.73609200,-1.47510500,0.00709300,0.63137100,-1.36602500
7.31603600,2.41145600,0.35358000,0.00219200,-0.00263100,0.19397105,0.98100128,-0.00253200,0.63256900,-1.34575900,0.01592500,0.81224300,-1.68072200,-0.00110900,0.81207000,-1.67895400,0.00732200,0.64840300,-1.36858100
7.31958600,2.41336600,0.35372300,0.00179600,-0.00338300,0.19391305,0.98101124,-0.00261300,0.64425600,-1.34503800,0.01605600,0.86318300,-1.82004600,-0.00175800,0.86607000,-1.82478200,0.00711000,0.66119500,-1.36991600
7.32288400,2.41565300,0.35360900,0.00125800,-0.00316700,0.19392701,0.98101004,-0.00397800,0.65632100,-1.34927300,0.01561500,0.86413400,-1.84530400,-0.00119900,0.86828900,-1.85099000,0.00574500,0.67099400,-1.36956900
7.32553800,2.41782300,0.35311100,0.00078400,-0.00210500,0.19393208,0.98101239,-0.00643100,0.66876300,-1.35871900,0.01420100,0.80149500,-1.72920800,0.00091600,0.80535900,-1.73076200,0.00326800,0.67803700,-1.36859900
7.32842400,2.42043900,0.35203600,0.00026700,-0.00123700,0.19385296,0.98102978,-0.00923100,0.68339300,-1.37123900,0.01336000,0.70840600,-1.54701000,0.00216900,0.71213900,-1.54447200,0.00028300,0.68673300,-1.37005600
7.33143400,2.42338400,0.35098500,-0.00070300,-0.00114500,0.19372095,0.98105575,-0.01196800,0.70082200,-1.38294100,0.01319000,0.62490600,-1.38745800,0.00150500,0.63163000,-1.38728900,-0.00273600,0.69857400,-1.37166300
7.33429300,2.42648700,0.35244000,-0.00247200,-0.00120100,0.19508394,0.98078270,-0.01494500,0.71371900,-1.42732300,0.01044900,0.62046300,-1.36172500,0.00183700,0.62795200,-1.36605000,-0.00369900,0.70698800,-1.40434800
7.33820800,2.42918200,0.35323400,-0.00241000,-0.00297500,0.19564102,0.98066811,-0.01477700,0.77105000,-1.59035200,0.00801300,0.63183600,-1.35164400,0.00053000,0.64427700,-1.36718300,-0.00269400,0.76992100,-1.58092400
7.34217100,2.43084700,0.35341800,-0.00182600,-0.00396700,0.19574098,0.98064591,-0.01477300,0.83413900,-1.75908900,0.00722500,0.64445100,-1.34830000,-0.00007300,0.65982300,-1.36958700,-0.00193100,0.83734000,-1.76005100
7.34635800,2.43201500,0.35339300,-0.00108000,-0.00382600,0.19573707,0.98064835,-0.01487700,0.86638400,-1.85572200,0.00726500,0.65765000,-1.35032900,-0.00003500,0.67226500,-1.36993200,-0.00168600,0.87186600,-1.86089700
7.35052800,2.43281700,0.35312600,-0.00056200,-0.00268100,0.19569000,0.98066198,-0.01407400,0.83358500,-1.80387200,0.00817900,0.67040900,-1.35734600,0.00079300,0.68049000,-1.36804000,-0.00240000,0.83939100,-1.80777300
7.35440800,2.43332700,0.35235400,-0.00025100,-0.00136300,0.19570401,0.98066203,-0.01284900,0.75163800,-1.64404500,0.00992400,0.68452900,-1.36847800,0.00257600,0.68846200,-1.36751600,-0.00342700,0.75692200,-1.64421600
7.35832400,2.43365900,0.35132700,0.00032400,-0.00044400,0.19579494,0.98064471,-0.01248000,0.65923900,-1.46180200,0.01194800,0.70069800,-1.38062500,0.00479600,0.69864200,-1.36869500,-0.00344900,0.66510700,-1.46077300
7.36323900,2.43370600,0.35140000,0.00200000,0.00010800,0.19540204,0.98072118,-0.01079100,0.61413200,-1.37059500,0.01452400,0.71560900,-1.38998200,0.00635000,0.70748000,-1.36515600,-0.00224100,0.62091500,-1.37256700
7.36790600,2.43398100,0.35249600,0.00355300,-0.00109900,0.19459704,0.98087622,-0.00947700,0.62506800,-1.35897400,0.01518700,0.74750900,-1.50412500,0.00624300,0.74203300,-1.48451300,-0.00137800,0.63528700,-1.37092500
7.37238600,2.43533600,0.35280700,0.00359000,-0.00278400,0.19437996,0.98091579,-0.00752900,0.63824800,-1.35225000,0.01494800,0.81438000,-1.68732500,0.00498400,0.81514100,-1.68279900,0.00015900,0.65324700,-1.37394000
7.37644500,2.43733200,0.35288000,0.00307200,-0.00323000,0.19434406,0.98092330,-0.00723200,0.65155900,-1.35209100,0.01502700,0.86603300,-1.83112600,0.00421800,0.86990300,-1.83338200,0.00037800,0.66718800,-1.37485100
7.38004800,2.43955600,0.35280700,0.00213000,-0.00272800,0.19436792,0.98092259,-0.00757700,0.66440400,-1.35677600,0.01475600,0.86307800,-1.84862000,0.00422200,0.86814800,-1.85204100,0.00006700,0.67689500,-1.37327300
7.38328300,2.44186500,0.35236500,0.00129000,-0.00166000,0.19438694,0.98092268,-0.00893800,0.67762900,-1.36574800,0.01377900,0.79742900,-1.72679900,0.00481800,0.80246800,-1.72769200,-0.00127200,0.68458500,-1.37157200
7.38641100,2.44436400,0.35143200,0.00043400,-0.00082600,0.19432303,0.98093715,-0.01071900,0.69284400,-1.37747600,0.01323100,0.70314200,-1.54231300,0.00497800,0.70838400,-1.54119000,-0.00320200,0.69376600,-1.37207400
7.38976200,2.44731100,0.35048900,-0.00073500,-0.00072200,0.19418007,0.98096536,-0.01249300,0.70980500,-1.38766000,0.01299100,0.62359300,-1.39056300,0.00341100,0.63148600,-1.39271500,-0.00528500,0.70518400,-1.37236500
7.39302200,2.45076600,0.35178500,-0.00266200,-0.00123800,0.19480492,0.98083761,-0.01402700,0.72117300,-1.42423400,0.01022300,0.61872700,-1.36538800,0.00266100,0.62725400,-1.37167500,-0.00595100,0.71176700,-1.39885100
7.39677800,2.45344800,0.35276600,-0.00295000,-0.00306000,0.19540700,0.98071302,-0.01406400,0.77685400,-1.58866500,0.00769800,0.62953100,-1.35291900,0.00156500,0.64304000,-1.37060300,-0.00421700,0.77345700,-1.57683400
7.40081400,2.45529500,0.35333100,-0.00260000,-0.00380100,0.19575597,0.98064183,-0.01466100,0.84046400,-1.76090400,0.00654200,0.64103300,-1.34745600,0.00122700,0.65658000,-1.36986800,-0.00339500,0.84089500,-1.75745800
7.40484600,2.45652900,0.35355900,-0.00207700,-0.00332400,0.19589097,0.98061785,-0.01549900,0.86855800,-1.84828300,0.00637800,0.65276300,-1.34855600,0.00140400,0.66645000,-1.36757000,-0.00328500,0.87063200,-1.84691200
7.40874200,2.45736000,0.35341500,-0.00153200,-0.00216300,0.19591910,0.98061648,-0.01469400,0.83408000,-1.79325200,0.00677700,0.66437100,-1.35462500,0.00190200,0.67348400,-1.36484200,-0.00459300,0.83685600,-1.79061700
7.41260300,2.45792300,0.35266900,-0.00094500,-0.00072100,0.19598503,0.98060617,-0.01360800,0.74573300,-1.62238300,0.00786300,0.67924700,-1.36634500,0.00316400,0.68168100,-1.36401700,-0.00544500,0.74847800,-1.61651200
7.41677700,2.45830800,0.35155400,-0.00009500,0.00009600,0.19610402,0.98058309,-0.01342800,0.65246300,-1.44032500,0.00932900,0.69592400,-1.37853100,0.00490000,0.69263300,-1.36578900,-0.00462300,0.65666400,-1.43501300
7.42149300,2.45817100,0.35227200,0.00155200,0.00061900,0.19554294,0.98069372,-0.01053800,0.61431800,-1.36203300,0.01240600,0.70812200,-1.38387800,0.00665900,0.69855100,-1.35695300,-0.00246100,0.61943200,-1.35992000
7.42629600,2.45813900,0.35442300,0.00366200,-0.00016800,0.19462709,0.98087046,-0.00847500,0.62125300,-1.34497300,0.01356600,0.73902900,-1.49481300,0.00598100,0.73150400,-1.47150800,-0.00220500,0.63012700,-1.35364900
7.43108200,2.45923400,0.35516000,0.00398200,-0.00192000,0.19431908,0.98092841,-0.00595000,0.63347700,-1.33495400,0.01186300,0.80514200,-1.67593800,0.00354800,0.80493600,-1.66959700,-0.00030500,0.64836700,-1.35602000
7.43530600,2.46060000,0.35508900,0.00300200,-0.00262000,0.19423806,0.98094633,-0.00274700,0.64623500,-1.33376300,0.00604600,0.85495200,-1.81577800,-0.00134600,0.86388800,-1.82637200,0.00275400,0.66371400,-1.35979500
7.43875600,2.46173000,0.35470600,0.00206600,-0.00197100,0.19424594,0.98094870,-0.00041800,0.65708500,-1.33836100,-0.00304900,0.84996900,-1.82868900,-0.00537400,0.86679700,-1.84970100,0.00511500,0.67324500,-1.36170700
7.44131800,2.46242400,0.35402100,0.00141100,-0.00057100,0.19424805,0.98095126,0.00127200,0.66595800,-1.34690700,-0.01288300,0.78655600,-1.71079900,-0.00846900,0.81032700,-1.73861700,0.00681100,0.67852800,-1.36339100
7.44359700,2.46293300,0.35278400,0.00102800,0.00036100,0.19422796,0.98095582,0.00282300,0.67605100,-1.35745100,-0.02301200,0.68464100,-1.51156200,-0.01278400,0.71794400,-1.55064000,0.00832700,0.68632800,-1.36960500
7.44560500,2.46340300,0.35162900,0.00021500,-0.00079200,0.19415491,0.98097054,0.00589400,0.68634300,-1.36222500,-0.03222200,0.59735400,-1.34640600,-0.02003500,0.64792500,-1.41386600,0.01125900,0.69909000,-1.37914900
7.44729600,2.46441700,0.35305200,-0.00293900,-0.00756900,0.19490010,0.98078949,0.00088100,0.69847300,-1.40446300,-0.03059900,0.58976300,-1.30836800,-0.01906000,0.65242700,-1.39521800,0.00817800,0.71411000,-1.42462400
7.45111600,2.46450900,0.35382400,-0.00244800,-0.01057500,0.19549801,0.98064403,-0.01210700,0.75631800,-1.57668900,-0.02667100,0.60115400,-1.29804100,-0.01408400,0.66772300,-1.39305700,-0.00289900,0.76793800,-1.59063600
