0.001497,0.022434,0.783712,-0.004165,-0.002655,-0.728306,0.685234,0.069760,0.105858,0.014188,0.124165,-0.175931,-0.163288,0.062482,-0.123848,-0.261233,0.121832,-0.159436,0.116511,-0.018694,0.036663,0.088643,0.022988,0.254175,-0.648492,0.986804,0.085968,-0.010797,-0.078236,-0.144820,-0.196819,0.646628,1.054407,-0.113014,0.166987,-0.011268
0.001503,0.022432,0.783713,-0.004179,-0.002624,-0.728322,0.685217,0.069705,0.106042,0.014205,0.124158,-0.175908,-0.163452,0.062412,-0.123651,-0.261218,0.121821,-0.159379,0.116359,-0.018728,0.036678,0.088569,0.023234,0.254443,-0.648416,0.986548,0.085766,-0.010705,-0.078323,-0.144809,-0.196729,0.646562,1.054363,-0.113149,0.167264,-0.011235
0.001441,0.022447,0.783711,-0.004206,-0.002579,-0.728340,0.685199,0.069641,0.106230,0.014225,0.124165,-0.175895,-0.163623,0.062330,-0.123454,-0.261199,0.121814,-0.159316,0.116203,-0.018738,0.036755,0.088463,0.023305,0.254499,-0.648387,0.986573,0.085565,-0.010627,-0.078391,-0.144767,-0.196708,0.646524,1.054305,-0.113231,0.167552,-0.011200
0.001381,0.022491,0.783716,-0.004234,-0.002537,-0.728354,0.685183,0.069580,0.106411,0.014239,0.124187,-0.175885,-0.163779,0.062277,-0.123257,-0.261184,0.121771,-0.159248,0.116058,-0.018745,0.036803,0.088360,0.023402,0.254574,-0.648345,0.986575,0.085377,-0.010556,-0.078449,-0.144703,-0.196679,0.646458,1.054221,-0.113358,0.167829,-0.011165
0.001317,0.022544,0.783720,-0.004256,-0.002531,-0.728362,0.685175,0.069559,0.106573,0.014238,0.124205,-0.175843,-0.163900,0.062279,-0.123081,-0.261180,0.121722,-0.159211,0.115945,-0.018750,0.036769,0.088340,0.023541,0.254807,-0.648324,0.986460,0.085150,-0.010518,-0.078468,-0.144672,-0.196591,0.646382,1.054155,-0.113484,0.167989,-0.011150
0.001239,0.022579,0.783726,-0.004287,-0.002557,-0.728361,0.685175,0.069560,0.106692,0.014217,0.124307,-0.175803,-0.163965,0.062350,-0.122948,-0.261181,0.121674,-0.159232,0.115894,-0.018777,0.036748,0.088367,0.023582,0.254874,-0.648335,0.986522,0.084906,-0.010526,-0.078357,-0.144670,-0.196568,0.646399,1.054119,-0.113557,0.168023,-0.011204
0.001162,0.022615,0.783732,-0.004330,-0.002601,-0.728353,0.685184,0.069598,0.106782,0.014180,0.124411,-0.175728,-0.163991,0.062470,-0.122848,-0.261187,0.121630,-0.159294,0.115888,-0.018821,0.036680,0.088444,0.023640,0.254968,-0.648384,0.986556,0.084602,-0.010570,-0.078173,-0.144670,-0.196538,0.646484,1.054065,-0.113582,0.167966,-0.011311
0.001088,0.022636,0.783734,-0.004374,-0.002649,-0.728343,0.685194,0.069623,0.106881,0.014134,0.124561,-0.175686,-0.164009,0.062600,-0.122741,-0.261202,0.121583,-0.159353,0.115871,-0.018914,0.036562,0.088538,0.023866,0.255278,-0.648435,0.986352,0.084243,-0.010602,-0.077993,-0.144705,-0.196450,0.646655,1.054058,-0.113567,0.167861,-0.011408
0.001010,0.022676,0.783736,-0.004418,-0.002678,-0.728333,0.685204,0.069632,0.107029,0.014087,0.124679,-0.175664,-0.164052,0.062700,-0.122585,-0.261232,0.121548,-0.159379,0.115793,-0.018956,0.036516,0.088597,0.023910,0.255374,-0.648470,0.986441,0.083974,-0.010623,-0.077866,-0.144689,-0.196425,0.646712,1.054061,-0.113623,0.167758,-0.011368
0.000942,0.022714,0.783745,-0.004476,-0.002669,-0.728323,0.685214,0.069559,0.107255,0.014024,0.124877,-0.175742,-0.164116,0.062742,-0.122366,-0.261286,0.121551,-0.159359,0.115606,-0.019000,0.036518,0.088608,0.023993,0.255435,-0.648529,0.986514,0.083633,-0.010585,-0.077807,-0.144625,-0.196409,0.646756,1.054096,-0.113693,0.167663,-0.011163
