-0.000349,0.016787,0.772012,0.035322,0.010720,-0.736178,0.675780,-0.122017,0.095365,0.091888,0.359315,-0.311773,-0.089741,-0.135608,-0.208020,-0.088593,0.275617,-0.205877,0.207648,-0.002099,-0.024899,0.006513,-0.012060,0.330642,-0.680507,0.962167,-0.027306,0.148278,-0.031636,-0.144753,-0.350110,0.801913,1.041569,0.012298,0.075723,0.122251
-0.000351,0.016787,0.772012,0.035340,0.010713,-0.736190,0.675767,-0.121941,0.095325,0.092005,0.359251,-0.311773,-0.089663,-0.135582,-0.208088,-0.088596,0.275598,-0.205895,0.207693,-0.002044,-0.024943,0.006494,-0.011897,0.330793,-0.680548,0.961837,-0.028214,0.148645,-0.032030,-0.144725,-0.350291,0.801908,1.041300,0.012848,0.075973,0.122457
-0.000357,0.016720,0.772010,0.035361,0.010707,-0.736206,0.675748,-0.121878,0.095289,0.092148,0.359201,-0.311774,-0.089577,-0.135567,-0.208159,-0.088590,0.275567,-0.205894,0.207735,-0.002007,-0.024972,0.006433,-0.011808,0.330839,-0.680572,0.961682,-0.029140,0.149019,-0.032438,-0.144753,-0.350354,0.801895,1.041191,0.013366,0.076229,0.122665
-0.000350,0.016660,0.772002,0.035377,0.010697,-0.736213,0.675740,-0.121796,0.095249,0.092246,0.359137,-0.311773,-0.089515,-0.135521,-0.208229,-0.088609,0.275538,-0.205917,0.207784,-0.001988,-0.025007,0.006371,-0.011705,0.330874,-0.680598,0.961531,-0.029989,0.149344,-0.032804,-0.144750,-0.350411,0.801873,1.041078,0.013813,0.076454,0.122849
-0.000323,0.016659,0.771979,0.035375,0.010678,-0.736195,0.675760,-0.121675,0.095207,0.092247,0.359047,-0.311768,-0.089524,-0.135408,-0.208294,-0.088689,0.275519,-0.206001,0.207848,-0.002006,-0.025056,0.006322,-0.011579,0.330897,-0.680618,0.961384,-0.030635,0.149539,-0.033085,-0.144685,-0.350453,0.801838,1.040937,0.014110,0.076605,0.122994
-0.000334,0.016623,0.771953,0.035347,0.010641,-0.736139,0.675823,-0.121493,0.095157,0.092091,0.358945,-0.311780,-0.089655,-0.135140,-0.208358,-0.088875,0.275443,-0.206156,0.207958,-0.002072,-0.025131,0.006308,-0.011379,0.330955,-0.680619,0.961191,-0.030987,0.149528,-0.033243,-0.144394,-0.350556,0.801656,1.040592,0.014047,0.076658,0.123100
-0.000315,0.016569,0.771932,0.035297,0.010591,-0.736057,0.675915,-0.121285,0.095116,0.091841,0.358874,-0.311825,-0.089887,-0.134779,-0.208419,-0.089136,0.275357,-0.206381,0.208101,-0.002218,-0.025225,0.006316,-0.011199,0.330969,-0.680593,0.961088,-0.031161,0.149354,-0.033316,-0.144160,-0.350583,0.801556,1.040367,0.013863,0.076620,0.123163
-0.000344,0.016526,0.771930,0.035249,0.010544,-0.735970,0.676014,-0.121082,0.095067,0.091559,0.358789,-0.311851,-0.090106,-0.134433,-0.208480,-0.089406,0.275308,-0.206612,0.208219,-0.002370,-0.025318,0.006300,-0.010980,0.330986,-0.680530,0.960959,-0.031178,0.149160,-0.033367,-0.143795,-0.350610,0.801359,1.040040,0.013559,0.076558,0.123199
-0.000392,0.016502,0.771933,0.035223,0.010516,-0.735898,0.676094,-0.120962,0.095013,0.091336,0.358740,-0.311857,-0.090224,-0.134232,-0.208540,-0.089615,0.275368,-0.206798,0.208258,-0.002489,-0.025371,0.006256,-0.010837,0.330994,-0.680481,0.960841,-0.031212,0.149068,-0.033467,-0.143543,-0.350623,0.801243,1.039814,0.013506,0.076492,0.123216
-0.000408,0.016460,0.771955,0.035232,0.010525,-0.735850,0.676145,-0.120975,0.094965,0.091197,0.358748,-0.311816,-0.090183,-0.134258,-0.208585,-0.089748,0.275601,-0.206910,0.208170,-0.002563,-0.025361,0.006153,-0.010787,0.330997,-0.680454,0.960731,-0.031274,0.149121,-0.033683,-0.143397,-0.350627,0.801190,1.039670,0.013730,0.076426,0.123210
-0.000401,0.016421,0.771976,0.035271,0.010556,-0.735805,0.676192,-0.121090,0.094894,0.091071,0.358777,-0.311731,-0.090040,-0.134436,-0.208650,-0.089868,0.275959,-0.206983,0.208004,-0.002620,-0.025344,0.005920,-0.010703,0.331004,-0.680372,0.960575,-0.031214,0.149296,-0.034036,-0.143105,-0.350637,0.801077,1.039459,0.014063,0.076345,0.123155
-0.000405,0.016362,0.771982,0.035307,0.010584,-0.735770,0.676228,-0.121202,0.094825,0.090979,0.358840,-0.311681,-0.089885,-0.134650,-0.208711,-0.089928,0.276384,-0.207085,0.207820,-0.002664,-0.025307,0.005740,-0.010680,0.331009,-0.680322,0.960449,-0.031167,0.149467,-0.034285,-0.142920,-0.350644,0.801031,1.039307,0.014467,0.076275,0.123114
-0.000397,0.016309,0.771979,0.035319,0.010580,-0.735741,0.676259,-0.121167,0.094746,0.090904,0.358800,-0.311662,-0.089799,-0.134745,-0.208791,-0.089933,0.276728,-0.207247,0.207688,-0.002714,-0.025300,0.005640,-0.010622,0.331021,-0.680252,0.960329,-0.031079,0.149583,-0.034309,-0.142738,-0.350662,0.800992,1.039166,0.014767,0.076231,0.123108
